,character,statement,line,book,scene
589,harry,"I know. I mean, I accidentally set a python on my cousin Dudley at the zoo once. But so what? I bet loads of people here can do it.",589,2,"['ron', 'hermione', 'snape', 'harry']"
590,hermione,"No. They can't. It's not a very common gift, Harry. This is bad.",590,2,"['ron', 'hermione', 'harry']"
591,harry,What's bad? If I hadn't told that snake not to attack Justin --,591,2,"['ron', 'hermione', 'harry']"
592,ron,"Oh, that's what you said to it.",592,2,"['ron', 'hermione', 'harry']"
593,harry,You were there! You heard me!,593,2,"['ron', 'hermione', 'harry']"
594,ron,I heard you speaking Parseltongue. Snake language.,594,2,"['ron', 'hermione', 'harry']"
595,harry,I spoke a different language? But I didn't realize -- how can I speak a language without knowing I can?,595,2,"['ron', 'hermione', 'harry']"
596,hermione,"I don't know, Harry. But it sounded like you were egging the snake on or something. It was... creepy. As Gryffindors stream into the room, they eye Harry warily. Even Seamus, Neville, and Dean Thomas walk by without a word.",596,2,"['ron', 'hermione', 'harry']"
597,hermione,"Harry, listen out me. There's a reason the symbol of Slytherin house is a serpent. Salazar Slytherin was a Parselmouth. He could talk to snakes too.",597,2,"['ron', 'hermione', 'harry']"
599,ron,Exactly. And now the whole school's going to think you're his great-great-great grandson or something.,599,2,"['ron', 'hermione', 'harry']"
600,harry,But I'm not. I... can't be.,600,2,"['ron', 'hermione', 'harry']"
601,hermione,He lived a thousand years ago. For all we know... you could be. 72 EXT. HOGWARTS' LANDSCAPE - DAY 72 A heavy snow falls. Harry sits atop one of the towering hills facing Hogwarts. Hedwig sits beside him.,601,2,"['ron', 'hermione', 'harry']"
602,harry,"Who am I, Hedwig? What am I? 73 INT. LIBRARY - NIGHT 73 The trio study. Harry, burdened by dark thoughts, looks up at Ron. He smiles at Harry, then, seconds later, Hermione does the same -- something forced about it all. Unable to bear it, Harry gathers his books, gets up from the table. As Harry walks, students glance up, meet his gaze, then look away. Even MADAM PINCE eyes him from her desk. Ginny Weasley, tired and pale, scribbles furiously in a SMALL BLACK BOOK. Harry exits, walks into the hallway and pauses. From inside a room, the VOICES of a group of Hufflepuffs can be heard.",602,2,"['ron', 'hermione', 'harry']"
611,hagrid,"All righ', Harry?",611,2,"['hermione', 'harry', 'hagrid']"
645,hermione,(reproachfully) Harry!,645,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
646,harry,(frustrated) I didn't know I could speak Parseltongue. What else don't I know about myself? Maybe you can do something... even something horrible... and not know you did it.,646,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
647,hermione,"You don't believe that, Harry, I know you don't. And if it makes you feel better, I just heard Malfoy's staying over for holiday, too.",647,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
648,ron,Why would that make anyone feel better?,648,2,"['ron', 'hermione', 'harry']"
649,hermione,"Because, in a few days, the Polyjuice Potion's will be ready. In a few days... we may truly know who is the Heir of Slytherin. 79 INT. GREAT HALL - NIGHT 79 The Christmas Feast. The Hall glimmers grandly as snowflakes tumble from the ceiling. Harry and Ron sit with Hermione.",649,2,"['ron', 'hermione', 'harry']"
651,hermione,Everything's set. We just need a bit of who you're changing into.,651,2,"['ron', 'hermione', 'harry']"
652,harry,Crabbe and Goyle.,652,2,"['ron', 'hermione', 'harry']"
653,hermione,And we also need to make sure that the real Crabbe and Goyle can't burst in on us while we're interrogating Malfoy.,653,2,"['ron', 'hermione', 'harry']"
654,ron,How? Hermione holds up a pair of SMALL CAKES.,654,2,"['ron', 'hermione', 'harry']"
655,hermione,"I've got it all worked out. I've filled these with a simple Sleeping Draught. Simple, but powerful. Ron glances at Malfoy, Crabbe, and Goyle, who presently are eating everything in front of them.",655,2,"['ron', 'hermione', 'harry']"
656,hermione,You know how greedy Crabbe and Goyle are. They won't leave the Christmas Feast until every last drop of trifle is gone. (CONTINUED),656,2,"['ron', 'hermione', 'harry']"
659,ron,And whose hair are you ripping out?,659,2,"['ron', 'hermione', 'harry']"
660,hermione,I've already got mine. She removes a SMALL VIAL. Inside is a TINY HAIR.,660,2,"['ron', 'hermione', 'harry']"
661,hermione,Millicent Bulstrode. She's in Slytherin. I got this off her robes. (rising) All right then... I'm going to check on the Polyjuice Potion. Hermione points to the cakes in front of her.,661,2,"['ron', 'hermione', 'harry']"
662,hermione,Remember. Just make sure Crabbe and Goyle find these. Hermione exits. Ron looks at Harry.,662,2,"['ron', 'hermione', 'harry']"
663,ron,"Have you ever heard of a plan where so many things could go wrong? 80 INT. ENTRANCE HALL - NIGHT (A BIT LATER) 80 Harry and Ron, lurking behind a SUIT OF ARMOR, watch Crabbe and Goyle exit the Great Hall. Goyle spies the cakes instantly, perched on the end of one of the banisters. Grabbing them, he reluctantly surrenders one to Crabbe and, in unison, they stuff them into their mouths. They pause. Look at each other. And keel flat onto their backs. Harry and Ron dash out, drag Crabbe and Goyle across the floor and into a cupboard. 81 INT. GIRLS' BATHROOM - NIGHT (MOMENTS LATER) 81 Hermione, wearing a Slytherin robe, hovers over a smoking cauldron. Harry and Ron enter.",663,2,"['ron', 'hermione']"
665,hermione,Did you get it? Harry and Ron hold up their hands. In each a TUFT OF HAIR. Hermione points to a pair of SLYTHERIN ROBES.,665,2,"['ron', 'hermione']"
666,hermione,"I sneaked those out of the laundry. Harry and Ron nod, glance at the cauldron. The potion resembles a thick, dark, bubbling mud.",666,2,"['ron', 'hermione']"
668,hermione,"I'm sure I've done everything right. It looks like the book said it should. Once we've drunk it, we'll have exactly one hour before we change back into ourselves.",668,2,"['ron', 'hermione']"
669,ron,Now what?,669,2,"['ron', 'hermione']"
670,hermione,We separate it into three glasses and add the hairs. Harry and Ron grimace. CLOSEUP - THE POTION,670,2,"['ron', 'hermione']"
672,ron,"Ugh. Essence of Crabbe... They nod. DRINK. Ron swallows grimly, doubles over.",672,2,"['ron', 'hermione']"
673,ron,"Think I'm gonna be sick... He runs into a stall. Harry looks sick, steps to a CRACKED MIRROR. Hermione pauses. Looks worried. Something's wrong... INSIDE THE STALL Ron bends over the toilet, watches his reflection morph into Crabbe. IN THE CRACKED MIRROR Harry watches his face contort into the thick features of Goyle. Hermione looks at her arm. Patches of fur begin to spread across her wrist and hand. Terrified, she RUNS into a stall. Ron emerges from his stall, a dead ringer for Crabbe.",673,2,"['ron', 'hermione']"
675,ron,Harry?,675,2,"['ron', 'hermione']"
676,harry,Ron?,676,2,"['ron', 'hermione', 'harry']"
677,ron,Bloody hell.,677,2,"['ron', 'hermione', 'harry']"
678,harry,We still sound like ourselves. You need to sound more like Crabbe.,678,2,"['ron', 'hermione', 'harry']"
679,ron,(adjusts voice) Bloody hell.,679,2,"['ron', 'hermione', 'harry']"
680,harry,Lower.,680,2,"['ron', 'hermione', 'harry']"
721,hermione,Go away!,721,2,"['ron', 'hermione', 'harry']"
725,hermione,It was cat hair I plucked off Millicent Bulstrode's robes! Look at my face!,725,2,"['ron', 'hermione', 'harry']"
726,ron,"Look at your tail. 90 INT. HOSPITAL WING - DAY (TWO WEEKS LATER) 90 Staggering under the weight of the LIBRARY BOOKS in their arms, Harry and Ron make their way to Hermione's bed, which is covered in... BOOKS.",726,2,"['ron', 'hermione', 'harry']"
727,hermione,"Oh, good. Put those anywhere. They look. There is no anywhere. So they just... drop them.",727,2,"['ron', 'hermione', 'harry']"
728,ron,"Madam Pince asked that we relay a message to you, Hermione She'd appreciate it if you'd leave a few books for the rest of the school.",728,2,"['ron', 'hermione', 'harry']"
729,hermione,"I've got to keep up, haven't I? Just then, Hermione's tail twitches INTO VIEW.",729,2,"['ron', 'hermione', 'harry']"
730,ron,Is that thing ever going away?,730,2,"['ron', 'hermione', 'harry']"
732,hermione,"Any day now, according to Madam Pomfrey. I'm just thankful I've stopped coughing up fur balls.",732,2,"['ron', 'hermione']"
733,ron,"We all are, believe me.",733,2,"['ron', 'hermione']"
734,hermione,Now. What about the Chamber of Secrets? Any new leads?,734,2,"['ron', 'hermione']"
735,harry,Nothing.,735,2,"['ron', 'hermione', 'harry']"
736,hermione,And has it gotten any better? I mean... is anyone speaking to you?,736,2,"['ron', 'hermione', 'harry']"
737,harry,Neville asked to borrow a tubeworm in Potions yesterday. I suppose that's something. Ron takes a GET-WELL CARD from under Hermione's pillow.,737,2,"['ron', 'hermione', 'harry']"
738,ron,"'To Miss Granger. Wishing you a speedy recovery, from your concerned teacher Gilderoy Lockhart.' You sleep with this under your pillow?",738,2,"['ron', 'hermione', 'harry']"
739,hermione,Of course not. I don't know how that got there. Now go. I still have six hundred pages to read in Transformation Through the Ages.,739,2,"['ron', 'hermione', 'harry']"
741,ron,"I know Hermione's mental, but can you believe she falls for that smarmy nonsense of Lockhart's?",741,2,"['ron', 'hermione', 'harry']"
744,harry,"Looks like Myrtle's flooded the bathroom. As Harry sploshes off toward the bathroom, Ron steps lightly.",744,2,"['ron', 'hermione', 'harry']"
745,ron,"Yuck. 93 INT. GIRLS BATHROOM - NIGHT (MOMENTS LATER) 93 HUGE, WRACKING MOANS echo off the dreary tile. All the taps are running, streaming like tiny waterfalls. As Harry and Ron step to the last cubicle, Myrtle spins accusingly.",745,2,"['ron', 'hermione', 'harry']"
748,harry,Why would I throw something at you?,748,2,"['ron', 'hermione', 'harry']"
768,hermione,Tom Riddle... Hm. And Ron said he won an award fifty years ago?,768,2,"['ron', 'hermione', 'harry']"
769,harry,Special Services to the School or something --,769,2,"['ron', 'hermione', 'harry']"
770,hermione,Fifty years ago? You're sure?,770,2,"['ron', 'hermione', 'harry']"
771,harry,Yes. Why?,771,2,"['ron', 'hermione', 'harry']"
772,hermione,Don't you remember what Malfoy told you? The last time the Chamber of Secrets was opened was --,772,2,"['ron', 'hermione', 'harry']"
773,harry,Fifty years ago! That means --,773,2,"['ron', 'hermione', 'harry']"
774,hermione,"Tom Riddle was here, at Hogwarts, when it happened. What if he wrote about what he saw? It's possible he knew where the Chamber was, how to open it, even what sort of creature lives in it. If so, whoever's behind the attacks this time wouldn't want a diary like this lying around, would they?",774,2,"['hermione', 'harry']"
775,harry,"That's a brilliant theory, Hermione. With just one tiny little flaw. There's nothing written in this diary.",775,2,"['hermione', 'harry']"
776,hermione,"It might be invisible ink. (pulls out her wand) Aparecium! She taps the diary three times. Nothing happens. The pages remain BLANK. She frowns, passes the book back to Harry.",776,2,"['hermione', 'harry']"
778,hermione,"I don't know, Harry. But I think you should be careful with this. Something tells me Ron might be right. It could be dangerous.",778,2,"['hermione', 'harry']"
779,harry,"You don't think I'm dangerous, do you, Hermione? I mean, you're not scared. Of me.",779,2,"['hermione', 'harry']"
780,hermione,"I'm scared, Harry. But not of you. 96 INT. GRYFFINDOR DORMITORY/COMMON ROOM - NIGHT (LATER) 96 CAMERA STARTS OVERHEAD, looking down on the boys' dormitory. Seamus, Neville, Ron and Dean sleep. One bed is empty. CAMERA CRANES TO the Common Room, finds Harry sitting alone, flipping through the blank pages of the diary. Harry starts to set the diary aside, then notices a BOTTLE OF INK sitting on the desk. An idea flickers. Taking his QUILL, Harry dips it, and hesitates. As he does, a DROP of INK hangs, suspended like a tear, then... DROPS. The ink BLAZES briefly, then... VANISHES... as if it were sucked into the page. Excited, Harry dips his quill again, and, this time, writes My name is Harry Potter. The words blaze, VANISH. Slowly, oozing out of the page, comes a response Hello, Harry Potter. My name is Tom Riddle. Harry's mind races. Deciding, he MUTTERS the words he writes",780,2,"['hermione', 'harry']"
781,harry,Do... you... know... anything... about... the... Chamber... of... Secrets? Yes.,781,2,"['hermione', 'harry']"
782,harry,Can... you... tell... me? No.,782,2,"['hermione', 'harry']"
785,harry,"Excuse me. Could you tell me where I am? Hello...? The boy doesn't respond, eyes staked to the activity in the adjoining room... which Harry sees now is the Entrance Hall. A group of ELDER WITCHES and WIZARDS -- Hogwarts Professors -- talk amongst themselves, then... abruptly go silent. Make way for two YOUNG WIZARDS, bearing a STRETCHER. VOICE (O.S.) Riddle. The boy wheels... and looks right through Harry. Harry turns, too. It's Dumbledore... fifty years younger.",785,2,"['hermione', 'harry']"
786,tom riddle,Professor Dumbledore.,786,2,"['hermione', 'harry', 'tom riddle']"
787,albus dumbledore,"It's not wise to be wandering around this late, Tom.",787,2,"['hermione', 'albus dumbledore', 'harry', 'tom riddle']"
789,tom riddle,"Yes, Professor. I suppose I -- I just had to see for myself, if... Riddle glances toward the young wizards, watches them carry the stretcher out of the Hall, into the night.",789,2,"['hermione', 'albus dumbledore', 'harry', 'tom riddle']"
790,tom riddle,... the rumors were true.,790,2,"['hermione', 'albus dumbledore', 'harry', 'tom riddle']"
815,hermione,It can't be Hagrid. It just can't be.,815,2,"['hermione', 'hagrid', 'harry', 'ron', 'tom riddle']"
816,ron,"We don't even know this Riddle. He sounds like a dirty, rotten snitch to me.",816,2,"['hermione', 'hagrid', 'harry', 'ron', 'tom riddle']"
817,harry,"The monster had killed someone, Ron. What would any of us done?",817,2,"['hermione', 'hagrid', 'harry', 'ron', 'tom riddle']"
818,hermione,Look. Hagrid's our friend. Why don't we just go ask him about it?,818,2,"['ron', 'hermione', 'harry', 'hagrid']"
820,ron,"That'd be a cheerful visit. Hullo, Hagrid. Tell us, have you been setting anything mad and hairy loose in the castle lately?",820,2,"['ron', 'hermione', 'harry']"
821,hagrid,"Mad an' hairy? Wouldn' be talkin' 'bou me, now would yeh? The trio wheels, spots Hagrid grinning at them. They instantly look guilty.",821,2,"['ron', 'hermione', 'harry', 'hagrid']"
822,harry,No! Hagrid looks at them curiously. Harry nods to the STRANGE CANISTER in his hand.,822,2,"['ron', 'hermione', 'harry', 'hagrid']"
823,ron,No! Hagrid looks at them curiously. Harry nods to the STRANGE CANISTER in his hand.,822,2,"['ron', 'hermione', 'harry', 'hagrid']"
824,hermione,No! Hagrid looks at them curiously. Harry nods to the STRANGE CANISTER in his hand.,822,2,"['ron', 'hermione', 'harry', 'hagrid']"
825,harry,"What's that you've got, Hagrid?",825,2,"['ron', 'hermione', 'harry', 'hagrid']"
826,hagrid,"Flesh-Eatin' Slug Repellent. Fer the Mandrakes, yeh know. Accordin' ter Professor Sprout, they still got a bit o' growin' up ter do, but once their acne clears up, we'll be able to chop 'em up, stew 'em, an' get those people in the hospital un-Petrified. 'Til then, you three best watch yerselves, all righ'? They nod, watch Hagrid lope away. Just then, Neville comes running up. He looks pale with fright.",826,2,"['ron', 'hermione', 'harry', 'hagrid']"
829,hermione,"It had to be a Gryffindor. Nobody else knows our password. Unless, it wasn't a student...",829,2,"['ron', 'hermione', 'harry', 'hagrid']"
831,ron,"Well, whoever it was, they were looking for something.",831,2,"['ron', 'hermione', 'harry', 'hagrid']"
832,harry,"And they found it... Tom Riddle's diary is gone. 105 EXT. HOGWARTS GROUNDS - DAY 105 Students stream into the Quidditch Stadium. 105A INT. MARBLE STAIRCASE - DAY 105A Harry, dressed in his Quidditch robes, dashes down the staircase with Ron and Hermione. Down below, Ron spies Ginny.",832,2,"['ron', 'hermione', 'harry', 'hagrid']"
833,ron,"Hey, Ginny! Going to the match? Ginny looks up, startled, then shakes her head and exits.",833,2,"['ron', 'hermione', 'harry', 'hagrid']"
834,ron,"I tell you, she gets weirder and weirder by the day... VOICE (O.S.) Kill this time... Let me rip... Tear. Harry freezes. Ron and Hermione stop, knowing by his face...",834,2,"['ron', 'hermione', 'harry', 'hagrid']"
835,ron,"No... don't tell me... Harry turns, as if following the SOUND, absently touching his fingers to the wall as he glances around. Hermione studies him with great interest -- STUDIES HIS FINGERS -- then, abruptly, Harry turns away, shakes his head it's gone. Hermione looks up, eyes vaguely upon Harry, but her mind miles away.",835,2,"['ron', 'hermione', 'harry', 'hagrid']"
836,hermione,"Harry... I think I've just understood something! I've got to go to the library! As Hermione sprints back up the stairs, Harry YELLS.",836,2,"['ron', 'hermione', 'harry', 'hagrid']"
837,harry,What do you understand!,837,2,"['ron', 'hermione', 'harry']"
840,harry,The library?,840,2,"['ron', 'hermione', 'harry']"
841,ron,"That's Hermione. When in doubt, go to the library 106 EXT. REAR OF QUIDDITCH STADIUM - DAY (LATER) 106 Harry and his teammates march toward the Quidditch tower. The CHEERS of the CROWD are heard.",841,2,"['ron', 'hermione', 'harry']"
1185,hermione,You solved it! You solved it!,1185,2,"['hermione', 'harry']"
1186,harry,"With loads of help from you. She turns to embrace Ron. They pause, an awkward moment between them and... shake hands instead.",1186,2,"['hermione', 'harry']"
1187,ron,"Welcome back, Hermione. McGonagall taps her goblet. Dumbledore stands.",1187,2,"['ron', 'hermione', 'harry']"
1188,albus dumbledore,"Before we begin our feast, let's give a round of applause to Professor Sprout and Madame Pomfrey, whose Mandrake Juice has been successfully administered to all those who had been petrified. Everyone applauds.",1188,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
1189,albus dumbledore,"Also, in the wake of recent events, as a school treat, all exams have been cancelled. Everyone cheers, save for Hermione.",1189,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
1190,hermione,"Oh, no! At the rear of the Hall, the great doors OPEN. It's Hagrid. He enters. Stops. Looks around. The room falls SILENT. All eyes upon him. He glances around. Nervous. Embarrassed.",1190,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
1191,hagrid,Sorry I'm late. The owl deliverin' my release papers got all lost 'n confused. Some ruddy bird named Errol.,1191,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
1194,hagrid,"I jus' want to say... that if it wasn't fer' you, Harry... you an' Ron... and Hermione... Well, I jus' want to say... Thanks.",1194,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
1195,harry,"There's no Hogwarts without you, Hagrid. Just then... Dumbledore gets to his feet and... slowly... brings his hands together. The others join him. Soon, everyone is on their feet and the Hall ROARING. As the students surround Hagrid, he blinks, wipes at his eyes, and... CAMERA PULLS BACK, THROUGH the window, leaving the celebration. WE CONTINUE TO CRANE BACK... BACK... TO a WIDE SHOT OF HOGWARTS... glittering gloriously in the night. FADE TO BLACK.",1195,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
59,hermione,"that's rich coming from the owner of that smelly old shoe brush. (cooing to the cat) it's all right, crookshanks. you just ignore the mean little boy... then, sensing another presence in the room, both turn.",59,3,"['hermione', 'harry']"
61,harry,egypt! what's it like?,61,3,"['hermione', 'harry']"
62,hermione,"you know, the ancient egyptians of the nile river delta worshipped the cat goddess bast. ron glares stonily at hermione, then turns back to harry.",62,3,"['hermione', 'harry']"
65,harry,"good to see you too, mrs. weasley.",65,3,"['hermione', 'harry']"
66,harry,"of course, mr. weasley. as mr. weasley pulls harry away, the others continue to hover over the clipping in the b.g.",66,3,"['hermione', 'harry']"
78,hermione,"honestly, ron, it's not funny. harry's lucky he wasn't expelled.",78,3,"['hermione', 'harry']"
79,harry,"hi, neville. as he bumps past, hermione nods to a compartment.",79,3,"['hermione', 'harry']"
80,hermione,"hi, neville. as he bumps past, hermione nods to a compartment.",79,3,"['hermione', 'harry']"
81,ron,"hi, neville. as he bumps past, hermione nods to a compartment.",79,3,"['ron', 'hermione', 'harry']"
83,hermione,professor r.j. lupin.,83,3,"['ron', 'hermione', 'harry']"
84,hermione,"it's on his case. she points. stamped in peeling letters on a battered case is ""professor r.j. lupin.""",84,3,"['ron', 'hermione', 'harry']"
85,hermione,"seems to be. why? what is it, harry?",85,3,"['ron', 'hermione', 'harry']"
87,harry,yes.,87,3,"['ron', 'hermione', 'harry']"
88,ron,"sure -- of course, no one's ever broken out of azkaban before and he's a raving, murderous lunatic... just then, the compartment rattles. lanterns flicker. the train lurches, begins to slow. hermione slides down the seat, pinning ron against the window. they exchange an awkward glance, then hermione carefully slides to the other end of the seat and glances at her watch. frowns.",88,3,"['ron', 'hermione', 'harry']"
90,ron,what's going on?,90,3,"['ron', 'hermione', 'harry']"
92,hermione,"ouch! ron, that was my foot! squeak-squeak-squeak. ron, a dark silhouette against the window, wipes a patch of condensation from the window.",92,3,"['ron', 'hermione', 'harry']"
93,ron,"bloody hell. what's happening? ssssst! a soft crackling fills the car and flames bloom... in the hands of r.j. lupin. in the shivering light, his face looks tired and gray, but his eyes are alert. wary.",93,3,"['ron', 'hermione', 'harry']"
94,hermione,"harry? harry, are you all right? hermione's troubled face hovers above him. he nods. sits up. ron -- pale, nervous -- extends his hand. harry's glasses.",94,3,"['ron', 'hermione', 'harry']"
98,ron,"well, you sort of went... rigid. we thought maybe you were having a fit or something.",98,3,"['ron', 'hermione']"
99,ron,no. i felt... weird. like i'd never be cheerful again. but... no. harry turns to hermione. she shakes her head.,99,3,"['ron', 'hermione']"
100,harry,but someone was screaming. a woman. hermione and ron glance nervously at each other.,100,3,"['ron', 'hermione', 'harry']"
101,albus dumbledore,"welcome! welcome to another year at hogwarts! i have a few things to say, before we become befuddled by our excellent feast. i myself am particularly looking forward to the flaming kiwi cups, which, while somewhat treacherous for those of us with facial hair... mcgonagall clears her throat.",101,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
102,albus dumbledore,"as some of you may know, professor kettleburn, our care of magical creatures teacher for many years, has decided to retire in order to spend more time with his remaining limbs. fortunately, i'm delighted to announce that his place will be filled by none other than our own rubeus hagrid!",102,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
104,albus dumbledore,"the dementors will be stationed at the entrances to the grounds. while they are under strict orders not to enter the castle itself, you will on occasion see them as you go about your daily activities. under no circumstances are you to approach them. it is not in the nature of a dementor to be forgiving.",104,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
146,hermione,yes. but i hear draco's father's furious. i don't think we've heard the end of this...,146,3,"['ron', 'hermione', 'harry', 'hagrid']"
147,ron,who? but the photograph on the prophet's front page provides a chilling answer: sirius black. hermione reads over the shoulders of others. whispers half to herself:,147,3,"['ron', 'hermione', 'harry', 'hagrid']"
154,ron,when'd she get here?,154,3,"['ron', 'hermione']"
180,hermione,"and the post office! it's about 200 owls, all sitting on color- coded shelves, depending on how fast you want your letter to go!",180,3,"['hermione', 'harry']"
181,hermione,"but, i mean, after awhile, it got a bit boring. don't you think, ron?",181,3,"['hermione', 'harry']"
182,ron,"if there's someone untrustworthy around, it's meant to light up and spin. mind you, fred and george say it's rubbish, sold for wizard tourists, but i thought, you know, it can't hurt, given that...",182,3,"['ron', 'hermione', 'harry']"
183,harry,"i'm glad you had a good time. really. and thanks for this. (eyeing the sneakoscope) rubbish or not, you're right. it can't hurt. with that, harry pops a pepper imp into his mouth.",183,3,"['ron', 'hermione', 'harry']"
184,ron,never mind.,184,3,"['ron', 'hermione', 'harry']"
187,ron,probably stuffing her face with the apples in that still life on the second floor again.,187,3,"['ron', 'hermione', 'harry']"
188,albus dumbledore,mr. filch. round up the ghosts. tell them to search every painting in the castle for the fat lady.,188,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
190,albus dumbledore,dear lady. who did this to you?,190,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
191,albus dumbledore,"secure the castle, mr. filch. the rest of you... to the great hall.",191,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
208,hermione,"please, sir, an animagus is a wizard who elects to turn into an animal. a werewolf has no choice in the matter. furthermore, the werewolf actively hunts humans and responds only to the call of its own kind -- malfoy lets out a low howl.",208,3,"['ron', 'hermione', 'snape', 'harry']"
209,ron,"(to harry) he's got a point, you know. harry stares at the parchment. malfoy has drawn a crude caricature of harry in his quidditch robes being struck by lightning over and over.",209,3,"['ron', 'hermione', 'snape', 'harry']"
210,snape,"not exactly picasso, are you? i hope you demonstrate more talent on the quidditch pitch this weekend then you do as an artist.",210,3,"['ron', 'hermione', 'snape', 'harry']"
213,harry,faster! come on! the trace of a smile forms on harry's lips as he closes on the snitch... only yards away... reaching out... when...,213,3,"['ron', 'hermione', 'snape', 'harry']"
215,hermione,"no!!! harry and broom tumble in opposite directions. the nimbus soars end over end, tossed by the currents, then drops... right into the whomping willow. floomph! harry, in freefall, drops through one cloud, then another. plummeting through the circling dementors. then... a tall figure rises from the crowd. raises an open hand to the heavens. eyes angry but clear. dumbledore. an explosion -- more powerful than thunder -- rocks the air. a flash -- more fierce than lightning -- shocks the sky. and then...",215,3,"['ron', 'hermione', 'snape', 'harry']"
216,ron,"looks a bit peaky, doesn't he?",216,3,"['ron', 'hermione', 'snape', 'harry']"
218,hermione,harry! how're you feeling?,218,3,"['ron', 'hermione', 'snape', 'harry']"
219,harry,brilliant.,219,3,"['ron', 'hermione', 'snape', 'harry']"
220,harry,what happened?,220,3,"['ron', 'hermione', 'snape', 'harry']"
221,harry,really? i meant the match. who won? silence. uncomfortable glances.,221,3,"['ron', 'hermione', 'harry']"
222,ron,"there's something else you should know, harry. your nimbus -- when it blew away? -- it sort of landed in the whomping willow. and well... he tips a bag of splintered wood and twisted twigs onto the bed. as harry stares, we hear a gentle wind, then...",222,3,"['ron', 'hermione', 'harry']"
254,hermione,"perfect. just then, voices echo and three figures appear over the rise, phantoms in the mist. malfoy. crabbe. goyle. pike.",254,3,"['ron', 'hermione', 'harry']"
255,ron,"shut your mouth, malfoy.",255,3,"['ron', 'hermione', 'harry']"
256,hermione,"(a harsh chuckle) hope you don't mean yourself. malfoy's eyes shift, regard hermione with disgust.",256,3,"['ron', 'hermione', 'harry']"
259,ron,"that was not bloody hell, harry! funny! but he's smiling. they all are. as he and hermione pelt harry with snowballs, we --",259,3,"['ron', 'hermione']"
260,ron,those weasels! never told me about any marauder's map!,260,3,"['ron', 'hermione']"
261,ron,"oh sure. along with his invisibility cloak, his pack of exploding snap cards, his --",261,3,"['ron', 'hermione']"
263,hermione,that's madam rosmerta. ron fancies her.,263,3,"['ron', 'hermione']"
264,harry,shhh.,264,3,"['ron', 'hermione', 'harry']"
302,hermione,that's a lie!,302,3,"['ron', 'hermione', 'harry']"
303,albus dumbledore,sir cadogan. is it possible that you let a mysterious man enter gryffindor tower tonight?,303,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
305,harry,he was right there. close enough to touch. i could've killed him.,305,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
306,ron,i find it astonishing that someone who prides herself on being so logical can be in such denial.,306,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
307,ron,"harry was there! he'll tell you how it was. go on, harry, tell her.",307,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
308,ron,"really? wasn't you had to roll under the bed last night to avoid getting cut to ribbons! a person could die being your friend, harry! ron stops, wishes he could take it back. they all wish he could. avoiding each other's eyes, they turn, continue on.",308,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
309,hermione,"how'd it go, hagrid?",309,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
310,hermione,i meant the hearing.,310,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
311,hermione,(dreading it) and...? hagrid slings another rock into water.,311,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
312,ron,"draco. it's him the committee should punish. it's him they should send off to the forest, not buckbeak.",312,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
313,hermione,"(dreading the answer) where's he going, hagrid?",313,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
318,harry,"mischief managed! harry stashes the map, extinguishes his wand, and turns... into the harsh glare of snape's wand.",318,3,"['ron', 'hermione', 'harry']"
319,harry,i was... i was... sleepwalking... a sneer curdles the corners of snape's lips.,319,3,"['ron', 'hermione', 'harry']"
320,harry,"my dad didn't strut. nor do i. now, if you don't mind, i'd appreciate you lowering your wand. snape eyes harry coldly. containing himself. lowers his wand.",320,3,"['ron', 'hermione', 'harry']"
321,snape,"turn out your pockets! finally, harry obliges. seeing the map, snape's eyes glitter.",321,3,"['ron', 'hermione', 'snape', 'harry']"
322,harry,spare bit of parchment...,322,3,"['ron', 'hermione', 'snape', 'harry']"
323,snape,read it.,323,3,"['hermione', 'snape', 'harry']"
335,hermione,here we go again. it's the grim! it's the grim!,335,3,"['hermione', 'snape', 'harry']"
341,harry,no. nothing.,341,3,"['hermione', 'harry']"
