,character,statement,line,book,scene
365,ron,"You'll pay for that one, Malfoy! (whips out his wand) Eat slugs! Ron points his cracked wand at Malfoy. PFFT! -- a BOLT of GREEN LIGHT scissors out the wrong end, hitting Ron himself in the stomach. As he drops to the grass, Hermione runs to him",365,2,"['ron', 'hermione', 'harry']"
366,hermione,"Ron! Say something! Ron opens his mouth and... BELCHES. Hermione draws back, and watches a TRIO of SLUGS dribble out his mouth. The Slytherins CROW with LAUGHTER. Angrily, Ron rises, only to BELCH again. Fascinated, Colin Creevey runs up with his camera.",366,2,"['ron', 'hermione', 'harry']"
368,harry,"Get out of the way, Colin! (to Hermione) Let's take him to Hagrid. He'll know what to do. 46 INT. HAGRID'S HUT - DAY 46 Hagrid rummages about, looking for something.",368,2,"['ron', 'hermione', 'harry']"
369,hagrid,"Got jus' the thing. Set 'im down on that chair o'er there. As Ron sits, Hagrid pitches a BUCKET between his knees. Harry and Hermione glance up questioningly. Hagrid shrugs.",369,2,"['ron', 'hermione', 'harry', 'hagrid']"
371,hagrid,Better out than in. Who was he tryin' ter curse anyway?,371,2,"['ron', 'hermione', 'harry', 'hagrid']"
372,harry,"Malfoy. He called Hermione, well, I don't know exactly what it means...",372,2,"['ron', 'hermione', 'harry', 'hagrid']"
373,hermione,(quietly) He called me a Mudblood.,373,2,"['ron', 'hermione', 'harry', 'hagrid']"
374,hagrid,"He didn'! Harry looks confused. Hermione glances at him, then away, obviously pained by this.",374,2,"['ron', 'hermione', 'harry', 'hagrid']"
375,hermione,It means dirty blood. Mudblood's a really foul name for someone who was Muggle-born. Someone with non-magic parents. Someone... like me. It's not a term one usually hears in civilized conversation.,375,2,"['ron', 'hermione', 'harry', 'hagrid']"
378,ron,(BELCHES forth a slug) It's disgusting!,378,2,"['ron', 'hermione', 'harry', 'hagrid']"
379,hagrid,"An' it's codswallop ter boot. Dirty blood. There's 'ardly a wizard today that's not half-blood or less. If we 'adn't married Muggles we'd've died out long ago. Besides, they haven't invented a spell our Hermione can't do... (taking her shoulder) Don' you think on it, Hermione. Don' you think on it fer a minute. /45A.",379,2,"['ron', 'hermione', 'harry', 'hagrid']"
386,harry,What?,386,2,"['ron', 'harry', 'hagrid']"
388,harry,"No... not you, that... voice.",388,2,"['ron', 'harry', 'hagrid']"
398,ron,Hear what?,398,2,"['ron', 'hermione', 'harry']"
399,harry,That... voice.,399,2,"['ron', 'hermione', 'harry']"
400,hermione,Voice? What voice?,400,2,"['ron', 'hermione', 'harry']"
401,harry,"(eyes darting around) I heard it first in Lockhart's office and then again, just --",401,2,"['ron', 'hermione', 'harry']"
403,harry,"It's moving. I think it's going to... kill. Harry runs off. Hermione and Ron exchange a glance, follow.",403,2,"['ron', 'hermione', 'harry']"
407,ron,"Harry, what are you doing? He points. SHIMMERING on the wall are the words he saw reflected in water.",407,2,"['ron', 'hermione', 'harry']"
409,hermione,'The Chamber of Secrets has been opened...?',409,2,"['ron', 'hermione', 'harry']"
410,ron,What's that? Hanging underneath?,410,2,"['ron', 'hermione', 'harry']"
411,harry,"That's Filch's cat. Mrs. Norris. The cat hangs stiffly by her tail from a torch bracket, eyes open and blank. Harry's eyes shift to the adjacent WINDOW near the topmost pane, SPIDERS scuttle up a silvery thread, fight to get through a crack in the glass.",411,2,"['ron', 'hermione', 'harry']"
412,hermione,Look at that. Have you ever seen spiders act like that? Ron...?,412,2,"['ron', 'hermione', 'harry']"
413,ron,"(backing away) I... don't... like... spiders. Suddenly, the stairwell is alive with VOICES and, seconds later, dozens of students stream forth, CHATTERING... when they stop, seeing the wall and, standing before it, Harry, Ron and Hermione. A thudding SILENCE falls. Then Draco pushes forward, eyes the wall, and grins nastily.",413,2,"['ron', 'hermione', 'harry']"
417,albus dumbledore,"Argus! Dumbledore marches forward, trailed by a phalanx of teachers. Seeing the wall, Dumbledore's face darkens.",417,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
418,albus dumbledore,"Everyone will proceed to their dormitories immediately. (to Harry, Ron, Hermione) Everyone except you three. As the corridor empties, Dumbledore steps to the wall and, with extreme gentleness, removes Mrs. Norris.",418,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
420,albus dumbledore,"She's not dead, Argus. She's been Petrified.",420,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
422,albus dumbledore,But how she's been Petrified... I cannot say.,422,2,"['ron', 'hermione', 'albus dumbledore']"
439,ron,"A Squib's someone who's born into a wizarding family but hasn't got any powers of their own. It's why Filch is trying to learn magic from a Kwikspell course. It's also why he hates students so much. He's bitter. Hermione, who's only been half-listening -- as if trying to unravel something in her mind -- speaks then.",439,2,"['hermione', 'albus dumbledore', 'harry', 'ron', 'snape']"
440,hermione,Harry. This voice. You said you heard it first in Lockhart's office?,440,2,"['hermione', 'albus dumbledore', 'harry', 'ron', 'snape']"
441,harry,Yes.,441,2,"['hermione', 'albus dumbledore', 'harry', 'ron', 'snape']"
442,hermione,And did he hear it?,442,2,"['hermione', 'albus dumbledore', 'harry', 'ron', 'snape']"
443,harry,He said he didn't.,443,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
444,ron,Maybe he was lying.,444,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
445,hermione,"I hardly think someone with Gilderoy Lockhart's credentials would lie to one of his students, Ronald. Besides, if you recall, we didn't hear anything either.",445,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
447,harry,"You do believe me, don't you?",447,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
448,hermione,"'Course we do. It's just... it's a bit weird, isn't it? You hear this voice and then... Mrs. Norris turns up Petrified.",448,2,"['ron', 'hermione', 'harry']"
449,harry,"I can't explain it -- it was... scary. (frowning) D'you think I should've told them -- Dumbledore and the others, I mean.",449,2,"['ron', 'hermione', 'harry']"
450,ron,Are you mad!,450,2,"['ron', 'hermione', 'harry']"
451,hermione,"No, Harry. Even in the wizarding world, hearing voices isn't a good sign.",451,2,"['ron', 'hermione', 'harry']"
455,hermione,"Professor, I was wondering if you could tell us about the Chamber of Secrets? A HUSH falls over the class. PROFESSOR McGONAGALL My subject is Transfiguration, Miss Granger.",455,2,"['ron', 'hermione', 'harry']"
456,hermione,"Yes, Professor. But there seems to be very little written about the Chamber of Secrets. For those of us with a personal interest in the subject, that is... disturbing. Malfoy regards Hermione with chilly amusement. McGonagall considers Hermione's question for a long moment, then nods. PROFESSOR McGONAGALL Very well. You all know, of course, that Hogwarts was founded over a thousand years ago by the four greatest witches and wizards of the age (CONTINUED)",456,2,"['ron', 'hermione', 'harry']"
459,ron,"Three glasses who? PROFESSOR McGONAGALL Salazar Slytherin wished to be more selective about the students admitted to Hogwarts. He believed that magical learning should be kept within all-magic families. In other words, purebloods. Unable to sway the others, he decided to leave the school. (a beat) According to legend, Slytherin had built a hidden chamber in this castle, known as the Chamber of Secrets. Shortly before departing, he sealed it until that time when his own true heir returned to the school. The heir alone would be able to open the Chamber of Secrets and unleash the horror within, and by so doing, purge the school of all those who, in Slytherin's view, were unworthy to study magic.",459,2,"['ron', 'hermione', 'harry']"
460,hermione,"Muggle-borns. PROFESSOR McGONAGALL Yes. Naturally, the school has been searched many times for such a chamber. It has never been found.",460,2,"['ron', 'hermione']"
461,hermione,"Professor, what exactly does legend tell us lies within the Chamber? PROFESSOR McGONAGALL The Chamber is said to be home to something which the heir of Slytherin alone can control. It is said to be home... to a monster. Ron's eyes shift. Malfoy sits calmly, smiling to himself. . 63 INT. CORRIDOR - DAY 63 Harry, Hermione, and Ron thread their way through the teeming corridor. Up ahead, Malfoy walks with Crabbe and Goyle.",461,2,"['ron', 'hermione']"
462,ron,D'you think it's true? D'you think there really is a Chamber of Secrets?,462,2,"['ron', 'hermione']"
463,hermione,Yes. Couldn't you tell McGonagall's worried. All the teachers are.,463,2,"['ron', 'hermione']"
464,harry,"But if there really is a Chamber of Secrets, and it's really been opened, that means...",464,2,"['ron', 'hermione', 'harry']"
465,hermione,"The Heir of Slytherin has returned to Hogwarts. The question is, who is it?",465,2,"['ron', 'hermione', 'harry']"
466,ron,(in mock puzzlement) Let's think. Who do we know who thinks Muggle-borns are scum.,466,2,"['ron', 'hermione', 'harry']"
467,hermione,(eyeing Malfoy ahead) If you're talking about him --,467,2,"['ron', 'hermione', 'harry']"
468,ron,"Of course! You heard him 'You'll be next, Mudbloods'!",468,2,"['ron', 'hermione', 'harry']"
469,hermione,I heard him. But Malfoy? The Heir of Slytherin?,469,2,"['ron', 'hermione', 'harry']"
470,harry,"Maybe Ron's right, Hermione. I mean, look at his family. The whole lot of them have been in Slytherin for centuries.",470,2,"['ron', 'hermione', 'harry']"
471,ron,Crabbe and Goyle must know. Maybe we could trick them into telling...,471,2,"['ron', 'hermione', 'harry']"
473,hermione,"No. Even they aren't that thick. But there might be another way. Mind you, it would be difficult. Not to mention we'd be breaking about fifty school rules. And it would be dangerous. Very dangerous.",473,2,"['ron', 'hermione', 'harry']"
474,ron,"When do we start? 64 INT. LIBRARY - NIGHT 64 In a dark nook, Harry, Ron and Hermione huddle round a book entitled Moste Potente Potions. The spotted pages are littered with DISTURBING ILLUSTRATIONS.",474,2,"['ron', 'hermione', 'harry']"
475,hermione,"Here it is 'The Polyjuice Potion. Properly brewed, the Polyjuice Potion allows the drinker to transform himself temporarily into the physical form of another...'",475,2,"['ron', 'hermione', 'harry']"
476,ron,"You mean, Harry and I drink some of this stuff and we turn into Crabbe and Goyle?",476,2,"['ron', 'hermione', 'harry']"
477,hermione,Yes.,477,2,"['ron', 'hermione', 'harry']"
478,ron,Wicked! Malfoy'll tell us anything!,478,2,"['ron', 'hermione', 'harry']"
479,hermione,"Exactly. But it's tricky. I've never seen a more complicated potion. Lacewing flies, leeches, fluxweed. And, of course, we'll need a bit of whoever we want to change into too.",479,2,"['ron', 'hermione', 'harry']"
480,ron,Hang on now. I'm drinking nothing with Crabbe's toenails in it.,480,2,"['ron', 'hermione', 'harry']"
482,harry,How long will it take to make?,482,2,"['ron', 'hermione', 'harry']"
483,hermione,A month.,483,2,"['ron', 'hermione', 'harry']"
484,harry,A month? But if Malfoy is the heir of Slytherin... he could attack half the Muggle-borns in the school by then.,484,2,"['ron', 'hermione', 'harry']"
485,hermione,"You didn't have to tell me that. 65 EXT. QUIDDITCH STADIUM - DAY 65 We join the Quidditch match in mid-game. The CROWD ROARS, watching as Slytherin Chasers, bent low over their new brooms, jet past the overmatched Gryffindors.",485,2,"['ron', 'hermione', 'harry']"
486,hagrid,"Gallopin' Gorgons! Slytherin's flyin' like they got dragon fire in their brooms... Ron fumes, looking as though he takes Slytherin's dominance personally. Taking Hagrid's GIANT BINOCULARS, he trains them on the FACULTY BOX -- where Lucius Malfoy sits next to Snape. Harry circles high above the pitch, searching for the Golden Snitch. Suddenly, Malfoy streaks by overhead.",486,2,"['ron', 'hermione', 'harry', 'hagrid']"
490,hagrid,"(from the stands) Blimey, Harry's got 'imself a Rogue Bludger!",490,2,"['ron', 'hermione', 'harry', 'hagrid']"
491,ron,Rogue Bludger?,491,2,"['ron', 'hermione', 'harry', 'hagrid']"
492,hagrid,"Look fer yerself! It's bin' tampered with! Harry executes a series of zigs, zags, loops and rolls, trying to shake the Bludger, but the Bludger is relentless. Ron instinctively draws his wand, begins to point it toward Harry and the Bludger, when... Hermione's hand intercedes. She glances knowingly at his fractured wand.",492,2,"['ron', 'hermione', 'harry', 'hagrid']"
493,hermione,"You're joking, right? Besides, even with a proper wand, it's too risky. You could hit Harry. As Harry frantically dips and dives, Malfoy cruises by.",493,2,"['ron', 'hermione', 'harry', 'hagrid']"
497,hermione,"Finite Incantatem! The Bludger hangs briefly in the air. Slowly ceases spinning. Drops heavily to the pitch. Harry exhales, relieved, only to recall the searing pain in his arm. As CONCERNED FACES swim above him, one particular face pushes through the others",497,2,"['ron', 'hermione', 'hagrid']"
499,harry,No... no... not you.,499,2,"['ron', 'hermione', 'harry', 'hagrid']"
542,ron,"Of course! Don't you see? Lucius Malfoy must've opened it when he was at school here, and now he's told Draco how to do it.",542,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
543,hermione,Maybe. We'll have to wait for the Polyjuice Potion to know for sure.,543,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
544,ron,"Enlighten me. Why are we brewing this potion in broad daylight, in the middle of a girls' lavatory? Don't you think we'll get caught?",544,2,"['ron', 'hermione', 'albus dumbledore']"
545,hermione,Never. No one over comes in here.,545,2,"['ron', 'hermione', 'albus dumbledore']"
546,ron,Why?,546,2,"['ron', 'hermione', 'albus dumbledore']"
547,hermione,Moaning Myrtle.,547,2,"['ron', 'hermione', 'albus dumbledore']"
548,ron,"Who's Moaning Myrtle? There is a LOUD, PIERCING SCREECH, and the GHOST OF A YOUNG GIRL COMES RACING OUT OF THE WALL. FACE TO FACE with Ron.",548,2,"['ron', 'hermione', 'albus dumbledore']"
550,hermione,She's a little sensitive. 64. 70 INT. GREAT HALL - DAY 70,550,2,"['ron', 'hermione']"
554,harry,Nice to meet you. I'm --,554,2,"['ron', 'hermione', 'harry']"
557,ron,"What's the fun in that? Lockhart and Snape face each other and bow. They turn, walk ten paces, then... SPIN... wands poised like swords.",557,2,"['ron', 'hermione', 'harry']"
560,harry,(eyeing Snape) I wouldn't bet on that.,560,2,"['ron', 'hermione', 'harry']"
562,snape,Expelliarmus! A dazzling flash of SCARLET LIGHT bursts forth and BLASTS Lockhart off his feet and into the wall behind.,562,2,"['ron', 'snape', 'harry']"
563,hermione,Do you think he's all right?,563,2,"['ron', 'hermione', 'snape', 'harry']"
564,harry,Who cares?,564,2,"['ron', 'hermione', 'snape', 'harry']"
565,ron,Who cares?,564,2,"['ron', 'hermione', 'snape', 'harry']"
568,snape,"Perhaps it would be prudent to first teach the students to block unfriendly spells, Professor.",568,2,"['ron', 'hermione', 'snape', 'harry']"
571,snape,"Weasley's wand causes devastation with the simplest spells. We'll be sending Potter to the hospital wing in a matchbox. Might I suggest someone from my own house. Malfoy, perhaps. Malfoy and Harry eye each other malevolently as they take their places onstage. Grudgingly, they bow to each other.",571,2,"['ron', 'hermione', 'snape', 'harry']"
573,harry,"You wish. They turn, walk ten paces, then WHIRL, wands poised.",573,2,"['ron', 'hermione', 'snape', 'harry']"
584,ron,"(taking Harry's arm) Come on. Move. Now. 71 INT. GRYFFINDOR COMMON ROOM - DAY (LATER) 71 Ron and Hermione usher Harry inside. Harry glances up, sees Ginny Weasley staring down at him from the top of the stairs. As their eyes meet, she turns for the girls' dormitory.",584,2,"['ron', 'snape', 'harry']"
585,ron,You're a Parselmouth! Why didn't you tell us?,585,2,"['ron', 'snape', 'harry']"
587,harry,I'm a what?,587,2,"['ron', 'snape', 'harry']"
588,hermione,You can talk to snakes.,588,2,"['ron', 'hermione', 'snape', 'harry']"
589,harry,"I know. I mean, I accidentally set a python on my cousin Dudley at the zoo once. But so what? I bet loads of people here can do it.",589,2,"['ron', 'hermione', 'snape', 'harry']"
590,hermione,"No. They can't. It's not a very common gift, Harry. This is bad.",590,2,"['ron', 'hermione', 'harry']"
591,harry,What's bad? If I hadn't told that snake not to attack Justin --,591,2,"['ron', 'hermione', 'harry']"
592,ron,"Oh, that's what you said to it.",592,2,"['ron', 'hermione', 'harry']"
593,harry,You were there! You heard me!,593,2,"['ron', 'hermione', 'harry']"
594,ron,I heard you speaking Parseltongue. Snake language.,594,2,"['ron', 'hermione', 'harry']"
595,harry,I spoke a different language? But I didn't realize -- how can I speak a language without knowing I can?,595,2,"['ron', 'hermione', 'harry']"
596,hermione,"I don't know, Harry. But it sounded like you were egging the snake on or something. It was... creepy. As Gryffindors stream into the room, they eye Harry warily. Even Seamus, Neville, and Dean Thomas walk by without a word.",596,2,"['ron', 'hermione', 'harry']"
597,hermione,"Harry, listen out me. There's a reason the symbol of Slytherin house is a serpent. Salazar Slytherin was a Parselmouth. He could talk to snakes too.",597,2,"['ron', 'hermione', 'harry']"
599,ron,Exactly. And now the whole school's going to think you're his great-great-great grandson or something.,599,2,"['ron', 'hermione', 'harry']"
600,harry,But I'm not. I... can't be.,600,2,"['ron', 'hermione', 'harry']"
601,hermione,He lived a thousand years ago. For all we know... you could be. 72 EXT. HOGWARTS' LANDSCAPE - DAY 72 A heavy snow falls. Harry sits atop one of the towering hills facing Hogwarts. Hedwig sits beside him.,601,2,"['ron', 'hermione', 'harry']"
602,harry,"Who am I, Hedwig? What am I? 73 INT. LIBRARY - NIGHT 73 The trio study. Harry, burdened by dark thoughts, looks up at Ron. He smiles at Harry, then, seconds later, Hermione does the same -- something forced about it all. Unable to bear it, Harry gathers his books, gets up from the table. As Harry walks, students glance up, meet his gaze, then look away. Even MADAM PINCE eyes him from her desk. Ginny Weasley, tired and pale, scribbles furiously in a SMALL BLACK BOOK. Harry exits, walks into the hallway and pauses. From inside a room, the VOICES of a group of Hufflepuffs can be heard.",602,2,"['ron', 'hermione', 'harry']"
641,ron,"Oh, c'mon, Harry. Fred's just having a laugh.",641,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
642,harry,He's the only one.,642,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
643,ron,"Okay, so half the school thinks you're nipping off to the Chamber of Secrets every night. Who cares?",643,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
644,harry,Maybe they're right.,644,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
645,hermione,(reproachfully) Harry!,645,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
646,harry,(frustrated) I didn't know I could speak Parseltongue. What else don't I know about myself? Maybe you can do something... even something horrible... and not know you did it.,646,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
647,hermione,"You don't believe that, Harry, I know you don't. And if it makes you feel better, I just heard Malfoy's staying over for holiday, too.",647,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
648,ron,Why would that make anyone feel better?,648,2,"['ron', 'hermione', 'harry']"
649,hermione,"Because, in a few days, the Polyjuice Potion's will be ready. In a few days... we may truly know who is the Heir of Slytherin. 79 INT. GREAT HALL - NIGHT 79 The Christmas Feast. The Hall glimmers grandly as snowflakes tumble from the ceiling. Harry and Ron sit with Hermione.",649,2,"['ron', 'hermione', 'harry']"
651,hermione,Everything's set. We just need a bit of who you're changing into.,651,2,"['ron', 'hermione', 'harry']"
652,harry,Crabbe and Goyle.,652,2,"['ron', 'hermione', 'harry']"
653,hermione,And we also need to make sure that the real Crabbe and Goyle can't burst in on us while we're interrogating Malfoy.,653,2,"['ron', 'hermione', 'harry']"
654,ron,How? Hermione holds up a pair of SMALL CAKES.,654,2,"['ron', 'hermione', 'harry']"
655,hermione,"I've got it all worked out. I've filled these with a simple Sleeping Draught. Simple, but powerful. Ron glances at Malfoy, Crabbe, and Goyle, who presently are eating everything in front of them.",655,2,"['ron', 'hermione', 'harry']"
656,hermione,You know how greedy Crabbe and Goyle are. They won't leave the Christmas Feast until every last drop of trifle is gone. (CONTINUED),656,2,"['ron', 'hermione', 'harry']"
659,ron,And whose hair are you ripping out?,659,2,"['ron', 'hermione', 'harry']"
660,hermione,I've already got mine. She removes a SMALL VIAL. Inside is a TINY HAIR.,660,2,"['ron', 'hermione', 'harry']"
661,hermione,Millicent Bulstrode. She's in Slytherin. I got this off her robes. (rising) All right then... I'm going to check on the Polyjuice Potion. Hermione points to the cakes in front of her.,661,2,"['ron', 'hermione', 'harry']"
662,hermione,Remember. Just make sure Crabbe and Goyle find these. Hermione exits. Ron looks at Harry.,662,2,"['ron', 'hermione', 'harry']"
663,ron,"Have you ever heard of a plan where so many things could go wrong? 80 INT. ENTRANCE HALL - NIGHT (A BIT LATER) 80 Harry and Ron, lurking behind a SUIT OF ARMOR, watch Crabbe and Goyle exit the Great Hall. Goyle spies the cakes instantly, perched on the end of one of the banisters. Grabbing them, he reluctantly surrenders one to Crabbe and, in unison, they stuff them into their mouths. They pause. Look at each other. And keel flat onto their backs. Harry and Ron dash out, drag Crabbe and Goyle across the floor and into a cupboard. 81 INT. GIRLS' BATHROOM - NIGHT (MOMENTS LATER) 81 Hermione, wearing a Slytherin robe, hovers over a smoking cauldron. Harry and Ron enter.",663,2,"['ron', 'hermione']"
665,hermione,Did you get it? Harry and Ron hold up their hands. In each a TUFT OF HAIR. Hermione points to a pair of SLYTHERIN ROBES.,665,2,"['ron', 'hermione']"
666,hermione,"I sneaked those out of the laundry. Harry and Ron nod, glance at the cauldron. The potion resembles a thick, dark, bubbling mud.",666,2,"['ron', 'hermione']"
668,hermione,"I'm sure I've done everything right. It looks like the book said it should. Once we've drunk it, we'll have exactly one hour before we change back into ourselves.",668,2,"['ron', 'hermione']"
669,ron,Now what?,669,2,"['ron', 'hermione']"
670,hermione,We separate it into three glasses and add the hairs. Harry and Ron grimace. CLOSEUP - THE POTION,670,2,"['ron', 'hermione']"
672,ron,"Ugh. Essence of Crabbe... They nod. DRINK. Ron swallows grimly, doubles over.",672,2,"['ron', 'hermione']"
673,ron,"Think I'm gonna be sick... He runs into a stall. Harry looks sick, steps to a CRACKED MIRROR. Hermione pauses. Looks worried. Something's wrong... INSIDE THE STALL Ron bends over the toilet, watches his reflection morph into Crabbe. IN THE CRACKED MIRROR Harry watches his face contort into the thick features of Goyle. Hermione looks at her arm. Patches of fur begin to spread across her wrist and hand. Terrified, she RUNS into a stall. Ron emerges from his stall, a dead ringer for Crabbe.",673,2,"['ron', 'hermione']"
675,ron,Harry?,675,2,"['ron', 'hermione']"
676,harry,Ron?,676,2,"['ron', 'hermione', 'harry']"
677,ron,Bloody hell.,677,2,"['ron', 'hermione', 'harry']"
678,harry,We still sound like ourselves. You need to sound more like Crabbe.,678,2,"['ron', 'hermione', 'harry']"
679,ron,(adjusts voice) Bloody hell.,679,2,"['ron', 'hermione', 'harry']"
680,harry,Lower.,680,2,"['ron', 'hermione', 'harry']"
681,ron,(lower still) Bloody hell.,681,2,"['ron', 'harry']"
682,harry,Less intelligent.,682,2,"['ron', 'harry']"
683,ron,(dumbing it down) Bloody hell.,683,2,"['ron', 'harry']"
684,harry,Excellent.,684,2,"['ron', 'harry']"
685,ron,Hey... Where's Hermione? HERMIONE (O.S.) (from the stall) I -- I don't think I'm going. You go on without me.,685,2,"['ron', 'harry']"
686,harry,"Hermione, are you okay? HERMIONE (O.S.) Just go! You're wasting time!",686,2,"['ron', 'harry']"
688,ron,"Don't swing your arms like that. Crabbe holds them sort of stiff. Harry goes a bit more ""Neanderthal.""",688,2,"['ron', 'harry']"
689,ron,Yeah. That's better.,689,2,"['ron', 'harry']"
691,ron,"What are you doing here? Percy squints, confused by Ron's voice. Harry elbows Ron, who clears his throat and speaks in a lower voice.",691,2,"['ron', 'harry']"
692,ron,What are you doing here?,692,2,"['ron', 'harry']"
705,ron,(low voice) Stomachache.,705,2,['ron']
708,harry,You're wrong!,708,2,"['ron', 'harry']"
710,harry,Harry Potter.,710,2,"['ron', 'harry']"
712,harry,Then you must have some idea who's behind it all?,712,2,"['ron', 'harry']"
717,ron,"Ho! Harry turns, sees Ron staring wide-eyed Harry's SCAR is beginning to surface beneath the skin of Goyle's thick forehead. And Crabbe's hair is... turning RED. They both JUMP to their feet, DASHING out of the room.",717,2,"['ron', 'harry']"
719,ron,That was close!,719,2,"['ron', 'harry']"
720,harry,"Hermione, come out. We've got loads to tell you!",720,2,"['ron', 'harry']"
721,hermione,Go away!,721,2,"['ron', 'hermione', 'harry']"
725,hermione,It was cat hair I plucked off Millicent Bulstrode's robes! Look at my face!,725,2,"['ron', 'hermione', 'harry']"
726,ron,"Look at your tail. 90 INT. HOSPITAL WING - DAY (TWO WEEKS LATER) 90 Staggering under the weight of the LIBRARY BOOKS in their arms, Harry and Ron make their way to Hermione's bed, which is covered in... BOOKS.",726,2,"['ron', 'hermione', 'harry']"
727,hermione,"Oh, good. Put those anywhere. They look. There is no anywhere. So they just... drop them.",727,2,"['ron', 'hermione', 'harry']"
728,ron,"Madam Pince asked that we relay a message to you, Hermione She'd appreciate it if you'd leave a few books for the rest of the school.",728,2,"['ron', 'hermione', 'harry']"
729,hermione,"I've got to keep up, haven't I? Just then, Hermione's tail twitches INTO VIEW.",729,2,"['ron', 'hermione', 'harry']"
730,ron,Is that thing ever going away?,730,2,"['ron', 'hermione', 'harry']"
732,hermione,"Any day now, according to Madam Pomfrey. I'm just thankful I've stopped coughing up fur balls.",732,2,"['ron', 'hermione']"
733,ron,"We all are, believe me.",733,2,"['ron', 'hermione']"
734,hermione,Now. What about the Chamber of Secrets? Any new leads?,734,2,"['ron', 'hermione']"
735,harry,Nothing.,735,2,"['ron', 'hermione', 'harry']"
736,hermione,And has it gotten any better? I mean... is anyone speaking to you?,736,2,"['ron', 'hermione', 'harry']"
737,harry,Neville asked to borrow a tubeworm in Potions yesterday. I suppose that's something. Ron takes a GET-WELL CARD from under Hermione's pillow.,737,2,"['ron', 'hermione', 'harry']"
738,ron,"'To Miss Granger. Wishing you a speedy recovery, from your concerned teacher Gilderoy Lockhart.' You sleep with this under your pillow?",738,2,"['ron', 'hermione', 'harry']"
739,hermione,Of course not. I don't know how that got there. Now go. I still have six hundred pages to read in Transformation Through the Ages.,739,2,"['ron', 'hermione', 'harry']"
741,ron,"I know Hermione's mental, but can you believe she falls for that smarmy nonsense of Lockhart's?",741,2,"['ron', 'hermione', 'harry']"
744,harry,"Looks like Myrtle's flooded the bathroom. As Harry sploshes off toward the bathroom, Ron steps lightly.",744,2,"['ron', 'hermione', 'harry']"
745,ron,"Yuck. 93 INT. GIRLS BATHROOM - NIGHT (MOMENTS LATER) 93 HUGE, WRACKING MOANS echo off the dreary tile. All the taps are running, streaming like tiny waterfalls. As Harry and Ron step to the last cubicle, Myrtle spins accusingly.",745,2,"['ron', 'hermione', 'harry']"
748,harry,Why would I throw something at you?,748,2,"['ron', 'hermione', 'harry']"
750,ron,"But it can't hurt if someone throws something at you. I mean, it'd just go right through you, wouldn't it?",750,2,"['ron', 'harry']"
752,harry,Who threw it at you anyway?,752,2,"['ron', 'harry']"
754,ron,Fifty points if you can get it through her nose.,754,2,"['ron', 'harry']"
756,harry,This is a diary. And it's old...,756,2,"['ron', 'harry']"
758,ron,"It's a diary, it's old... and was most recently in a toilet, Harry. Harry starts to open it... when Ron grabs his hand.",758,2,"['ron', 'harry']"
759,ron,Are you mad? That could be cursed. Dad once told me about a book the Ministry confiscated that burned the eyes out of anyone who tried to read it.,759,2,"['ron', 'harry']"
760,harry,"I'll take my chances... (opening it) Ahhh! MY EYES! MY EYES! Ron freezes, terrified, when... Harry grins, ending the ruse. At the end of corridor, Ginny stands, looking from the diary to Harry -- utter terror on her face -- then dashes off.",760,2,"['ron', 'harry']"
761,harry,Ginny! I was only joking -- Brilliant. Even your sister thinks I'm the monster now.,761,2,"['ron', 'harry']"
762,ron,"Who doesn't? Ron frowns suddenly. On the first page on the diary, EMBOSSED LETTERS spell out a name TOM MARVOLO RIDDLE.",762,2,"['ron', 'harry']"
763,ron,"Tin Marvolo Riddle? Hang on. I know that name... (thinking, then) Of course! The night I had detention... My job was to polish the silver in the trophy room. I remember because I kept burping slugs all over Tom Riddle's trophy. I must have wiped slime off his name for an hour. Harry fans the pages. They're empty.",763,2,"['ron', 'harry']"
764,harry,That's odd. He never wrote in it. 95 INT. HOSPITAL WING - LATER THAT NIGHT 95,764,2,"['ron', 'harry']"
768,hermione,Tom Riddle... Hm. And Ron said he won an award fifty years ago?,768,2,"['ron', 'hermione', 'harry']"
769,harry,Special Services to the School or something --,769,2,"['ron', 'hermione', 'harry']"
770,hermione,Fifty years ago? You're sure?,770,2,"['ron', 'hermione', 'harry']"
771,harry,Yes. Why?,771,2,"['ron', 'hermione', 'harry']"
772,hermione,Don't you remember what Malfoy told you? The last time the Chamber of Secrets was opened was --,772,2,"['ron', 'hermione', 'harry']"
