,character,statement,line,book,scene
541,hermione,"Again? You mean, the Chamber of Secrets has been opened before?",541,2,"['hermione', 'albus dumbledore', 'harry']"
542,ron,"Of course! Don't you see? Lucius Malfoy must've opened it when he was at school here, and now he's told Draco how to do it.",542,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
543,hermione,Maybe. We'll have to wait for the Polyjuice Potion to know for sure.,543,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
554,harry,Nice to meet you. I'm --,554,2,"['ron', 'hermione', 'harry']"
557,ron,"What's the fun in that? Lockhart and Snape face each other and bow. They turn, walk ten paces, then... SPIN... wands poised like swords.",557,2,"['ron', 'hermione', 'harry']"
560,harry,(eyeing Snape) I wouldn't bet on that.,560,2,"['ron', 'hermione', 'harry']"
562,snape,Expelliarmus! A dazzling flash of SCARLET LIGHT bursts forth and BLASTS Lockhart off his feet and into the wall behind.,562,2,"['ron', 'snape', 'harry']"
563,hermione,Do you think he's all right?,563,2,"['ron', 'hermione', 'snape', 'harry']"
564,harry,Who cares?,564,2,"['ron', 'hermione', 'snape', 'harry']"
565,ron,Who cares?,564,2,"['ron', 'hermione', 'snape', 'harry']"
568,snape,"Perhaps it would be prudent to first teach the students to block unfriendly spells, Professor.",568,2,"['ron', 'hermione', 'snape', 'harry']"
571,snape,"Weasley's wand causes devastation with the simplest spells. We'll be sending Potter to the hospital wing in a matchbox. Might I suggest someone from my own house. Malfoy, perhaps. Malfoy and Harry eye each other malevolently as they take their places onstage. Grudgingly, they bow to each other.",571,2,"['ron', 'hermione', 'snape', 'harry']"
573,harry,"You wish. They turn, walk ten paces, then WHIRL, wands poised.",573,2,"['ron', 'hermione', 'snape', 'harry']"
575,harry,"Rictusempra! A jet of SILVER LIGHT hits Malfoy dead in the stomach. He doubles up, WHEEZING.",575,2,"['snape', 'harry']"
579,snape,"Don't move, Potter. I'll get rid of it for you.",579,2,"['snape', 'harry']"
581,harry,"(in Parseltongue) Leave him! The snake looks into Harry's eyes, then turns for Justin.",581,2,"['snape', 'harry']"
582,harry,"(in Parseltongue) LEAVE HIM! The snake hovers a moment more, then -- miraculously -- slumps to the floor. Harry blinks, as if coming out of a trance, grins curiously at the snake, and offers his hand to Justin.",582,2,"['snape', 'harry']"
584,ron,"(taking Harry's arm) Come on. Move. Now. 71 INT. GRYFFINDOR COMMON ROOM - DAY (LATER) 71 Ron and Hermione usher Harry inside. Harry glances up, sees Ginny Weasley staring down at him from the top of the stairs. As their eyes meet, she turns for the girls' dormitory.",584,2,"['ron', 'snape', 'harry']"
585,ron,You're a Parselmouth! Why didn't you tell us?,585,2,"['ron', 'snape', 'harry']"
587,harry,I'm a what?,587,2,"['ron', 'snape', 'harry']"
588,hermione,You can talk to snakes.,588,2,"['ron', 'hermione', 'snape', 'harry']"
589,harry,"I know. I mean, I accidentally set a python on my cousin Dudley at the zoo once. But so what? I bet loads of people here can do it.",589,2,"['ron', 'hermione', 'snape', 'harry']"
590,hermione,"No. They can't. It's not a very common gift, Harry. This is bad.",590,2,"['ron', 'hermione', 'harry']"
591,harry,What's bad? If I hadn't told that snake not to attack Justin --,591,2,"['ron', 'hermione', 'harry']"
592,ron,"Oh, that's what you said to it.",592,2,"['ron', 'hermione', 'harry']"
593,harry,You were there! You heard me!,593,2,"['ron', 'hermione', 'harry']"
594,ron,I heard you speaking Parseltongue. Snake language.,594,2,"['ron', 'hermione', 'harry']"
595,harry,I spoke a different language? But I didn't realize -- how can I speak a language without knowing I can?,595,2,"['ron', 'hermione', 'harry']"
596,hermione,"I don't know, Harry. But it sounded like you were egging the snake on or something. It was... creepy. As Gryffindors stream into the room, they eye Harry warily. Even Seamus, Neville, and Dean Thomas walk by without a word.",596,2,"['ron', 'hermione', 'harry']"
597,hermione,"Harry, listen out me. There's a reason the symbol of Slytherin house is a serpent. Salazar Slytherin was a Parselmouth. He could talk to snakes too.",597,2,"['ron', 'hermione', 'harry']"
599,ron,Exactly. And now the whole school's going to think you're his great-great-great grandson or something.,599,2,"['ron', 'hermione', 'harry']"
600,harry,But I'm not. I... can't be.,600,2,"['ron', 'hermione', 'harry']"
601,hermione,He lived a thousand years ago. For all we know... you could be. 72 EXT. HOGWARTS' LANDSCAPE - DAY 72 A heavy snow falls. Harry sits atop one of the towering hills facing Hogwarts. Hedwig sits beside him.,601,2,"['ron', 'hermione', 'harry']"
602,harry,"Who am I, Hedwig? What am I? 73 INT. LIBRARY - NIGHT 73 The trio study. Harry, burdened by dark thoughts, looks up at Ron. He smiles at Harry, then, seconds later, Hermione does the same -- something forced about it all. Unable to bear it, Harry gathers his books, gets up from the table. As Harry walks, students glance up, meet his gaze, then look away. Even MADAM PINCE eyes him from her desk. Ginny Weasley, tired and pale, scribbles furiously in a SMALL BLACK BOOK. Harry exits, walks into the hallway and pauses. From inside a room, the VOICES of a group of Hufflepuffs can be heard.",602,2,"['ron', 'hermione', 'harry']"
611,hagrid,"All righ', Harry?",611,2,"['hermione', 'harry', 'hagrid']"
612,harry,Hagrid... what're you doing here?,612,2,"['harry', 'hagrid']"
614,hagrid,"(holding up the rooster) Second one killed this term. Reckon it's either foxes or a Blood-Suckin' Bugbear. Need Dumbledore's permission ter put a charm round the hen-coop. Yeh sure yeh're all righ', Harry? Yeh look all hot an' bothered.",614,2,"['harry', 'hagrid']"
615,harry,"It's nothing. I'd better get going. I've got a lot of studying... 75 INT. ANOTHER CORRIDOR - NIGHT (MOMENTS LATER) 75 Harry enters, slows. Up ahead, in the light of a FLICKERING TORCH, something DARK lies. A WINDOWPANE RATTLES in the WIND and the torch... goes out. Harry steps closer, finds... Justin-Finch-Fletchley. Lying rigid on the floor, a look of shock on his frozen face. Nearby, an inert Nearly Headless Nick floats, body teeming with BLACK SMOKE. Kneeling, Harry notices a TRAIL OF SPIDERS scuttling away from Justin's body and out the loose windowpane... when suddenly... ... Harry senses someone watching him, wheels McGonagall.",615,2,"['harry', 'hagrid']"
616,harry,"Professor, I swear I didn't -- PROFESSOR McGONAGALL This is out of my hands, Potter. Mr. Filch, will you take care of this, please? Harry's eyes shift. Filch lurks in the shadows beyond McGonagall. He steps forward, HISSES QUIETLY.",616,2,"['harry', 'hagrid']"
621,harry,"Well, you see, I was wondering...",621,2,"['harry', 'hagrid']"
624,harry,"You're wrong! The hat sits motionless. Silent. Hearing a GAGGING SOUND, Harry wheels, finds an OLD, DECREPIT BIRD (FAWKES) sitting on a GOLDEN PERCH. It wobbles, then... BURSTS INTO FLAMES. As Dumbledore enters, Harry looks horror- struck.",624,2,"['harry', 'hagrid']"
625,harry,"Professor, your bird... I couldn't do anything... He just caught fire.",625,2,['harry']
626,albus dumbledore,"About time too. He's been looking dreadful for days. Pity you had to see him on a Burning Day. He's really very handsome most of the time. (off Harry's look) Fawkes is a phoenix, Harry. Phoenixes burst into flame when it is time for them to die and are reborn from the ashes. Harry looks to the floor. The ASHES swirl. A baby Fawkes pokes out his wrinkled head, blinking through the dust.",626,2,"['albus dumbledore', 'harry']"
627,albus dumbledore,"Fascinating creatures, phoenixes. They can carry immensely heavy loads, their tears have healing powers, and they make highly faithful pets. Just then, Hagrid -- still clutching the dead rooster -- BURSTS through the door.",627,2,"['albus dumbledore', 'harry']"
628,hagrid,"It wasn't Harry, Professor Dumbledore!",628,2,"['albus dumbledore', 'harry', 'hagrid']"
630,albus dumbledore,Hagrid --,630,2,"['albus dumbledore', 'harry', 'hagrid']"
631,hagrid,I was talkin' ter 'im jus' before that kid was found. It can't've bin 'im!,631,2,"['albus dumbledore', 'harry', 'hagrid']"
632,albus dumbledore,Hagrid --,632,2,"['albus dumbledore', 'harry', 'hagrid']"
633,hagrid,I'll swear ter it in front o' the Ministry o' Magic --,633,2,"['albus dumbledore', 'harry', 'hagrid']"
634,albus dumbledore,HAGRID! I do not think that Harry has attacked anyone.,634,2,"['albus dumbledore', 'harry', 'hagrid']"
635,hagrid,"Oh. Right. I'll wait outside then. As Hagrid exits, Harry looks hopefully at Dumbledore.",635,2,"['albus dumbledore', 'harry', 'hagrid']"
636,harry,"You don't think it was me, Professor?",636,2,"['albus dumbledore', 'harry', 'hagrid']"
637,albus dumbledore,"No, Harry. But I must ask you... is there anything you'd like to tell me. Anything at all? Dumbledore waits. Harry debates. Finally...",637,2,"['albus dumbledore', 'harry', 'hagrid']"
638,harry,"No, Professor. Nothing. 78 EXT. HOGWARTS CASTLE - DAY 78 Students drift into the snow with their trunks, heading home for holiday. As Harry, Ron, and Hermione appear, Ernie and few others cast wary glances.",638,2,"['albus dumbledore', 'harry', 'hagrid']"
641,ron,"Oh, c'mon, Harry. Fred's just having a laugh.",641,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
642,harry,He's the only one.,642,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
643,ron,"Okay, so half the school thinks you're nipping off to the Chamber of Secrets every night. Who cares?",643,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
644,harry,Maybe they're right.,644,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
645,hermione,(reproachfully) Harry!,645,2,"['hermione', 'hagrid', 'albus dumbledore', 'harry', 'ron']"
646,harry,(frustrated) I didn't know I could speak Parseltongue. What else don't I know about myself? Maybe you can do something... even something horrible... and not know you did it.,646,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
647,hermione,"You don't believe that, Harry, I know you don't. And if it makes you feel better, I just heard Malfoy's staying over for holiday, too.",647,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
648,ron,Why would that make anyone feel better?,648,2,"['ron', 'hermione', 'harry']"
649,hermione,"Because, in a few days, the Polyjuice Potion's will be ready. In a few days... we may truly know who is the Heir of Slytherin. 79 INT. GREAT HALL - NIGHT 79 The Christmas Feast. The Hall glimmers grandly as snowflakes tumble from the ceiling. Harry and Ron sit with Hermione.",649,2,"['ron', 'hermione', 'harry']"
651,hermione,Everything's set. We just need a bit of who you're changing into.,651,2,"['ron', 'hermione', 'harry']"
652,harry,Crabbe and Goyle.,652,2,"['ron', 'hermione', 'harry']"
653,hermione,And we also need to make sure that the real Crabbe and Goyle can't burst in on us while we're interrogating Malfoy.,653,2,"['ron', 'hermione', 'harry']"
654,ron,How? Hermione holds up a pair of SMALL CAKES.,654,2,"['ron', 'hermione', 'harry']"
655,hermione,"I've got it all worked out. I've filled these with a simple Sleeping Draught. Simple, but powerful. Ron glances at Malfoy, Crabbe, and Goyle, who presently are eating everything in front of them.",655,2,"['ron', 'hermione', 'harry']"
656,hermione,You know how greedy Crabbe and Goyle are. They won't leave the Christmas Feast until every last drop of trifle is gone. (CONTINUED),656,2,"['ron', 'hermione', 'harry']"
659,ron,And whose hair are you ripping out?,659,2,"['ron', 'hermione', 'harry']"
660,hermione,I've already got mine. She removes a SMALL VIAL. Inside is a TINY HAIR.,660,2,"['ron', 'hermione', 'harry']"
661,hermione,Millicent Bulstrode. She's in Slytherin. I got this off her robes. (rising) All right then... I'm going to check on the Polyjuice Potion. Hermione points to the cakes in front of her.,661,2,"['ron', 'hermione', 'harry']"
662,hermione,Remember. Just make sure Crabbe and Goyle find these. Hermione exits. Ron looks at Harry.,662,2,"['ron', 'hermione', 'harry']"
676,harry,Ron?,676,2,"['ron', 'hermione', 'harry']"
677,ron,Bloody hell.,677,2,"['ron', 'hermione', 'harry']"
678,harry,We still sound like ourselves. You need to sound more like Crabbe.,678,2,"['ron', 'hermione', 'harry']"
679,ron,(adjusts voice) Bloody hell.,679,2,"['ron', 'hermione', 'harry']"
680,harry,Lower.,680,2,"['ron', 'hermione', 'harry']"
681,ron,(lower still) Bloody hell.,681,2,"['ron', 'harry']"
682,harry,Less intelligent.,682,2,"['ron', 'harry']"
683,ron,(dumbing it down) Bloody hell.,683,2,"['ron', 'harry']"
684,harry,Excellent.,684,2,"['ron', 'harry']"
685,ron,Hey... Where's Hermione? HERMIONE (O.S.) (from the stall) I -- I don't think I'm going. You go on without me.,685,2,"['ron', 'harry']"
686,harry,"Hermione, are you okay? HERMIONE (O.S.) Just go! You're wasting time!",686,2,"['ron', 'harry']"
688,ron,"Don't swing your arms like that. Crabbe holds them sort of stiff. Harry goes a bit more ""Neanderthal.""",688,2,"['ron', 'harry']"
689,ron,Yeah. That's better.,689,2,"['ron', 'harry']"
691,ron,"What are you doing here? Percy squints, confused by Ron's voice. Harry elbows Ron, who clears his throat and speaks in a lower voice.",691,2,"['ron', 'harry']"
692,ron,What are you doing here?,692,2,"['ron', 'harry']"
708,harry,You're wrong!,708,2,"['ron', 'harry']"
710,harry,Harry Potter.,710,2,"['ron', 'harry']"
712,harry,Then you must have some idea who's behind it all?,712,2,"['ron', 'harry']"
717,ron,"Ho! Harry turns, sees Ron staring wide-eyed Harry's SCAR is beginning to surface beneath the skin of Goyle's thick forehead. And Crabbe's hair is... turning RED. They both JUMP to their feet, DASHING out of the room.",717,2,"['ron', 'harry']"
719,ron,That was close!,719,2,"['ron', 'harry']"
720,harry,"Hermione, come out. We've got loads to tell you!",720,2,"['ron', 'harry']"
721,hermione,Go away!,721,2,"['ron', 'hermione', 'harry']"
725,hermione,It was cat hair I plucked off Millicent Bulstrode's robes! Look at my face!,725,2,"['ron', 'hermione', 'harry']"
726,ron,"Look at your tail. 90 INT. HOSPITAL WING - DAY (TWO WEEKS LATER) 90 Staggering under the weight of the LIBRARY BOOKS in their arms, Harry and Ron make their way to Hermione's bed, which is covered in... BOOKS.",726,2,"['ron', 'hermione', 'harry']"
727,hermione,"Oh, good. Put those anywhere. They look. There is no anywhere. So they just... drop them.",727,2,"['ron', 'hermione', 'harry']"
728,ron,"Madam Pince asked that we relay a message to you, Hermione She'd appreciate it if you'd leave a few books for the rest of the school.",728,2,"['ron', 'hermione', 'harry']"
729,hermione,"I've got to keep up, haven't I? Just then, Hermione's tail twitches INTO VIEW.",729,2,"['ron', 'hermione', 'harry']"
730,ron,Is that thing ever going away?,730,2,"['ron', 'hermione', 'harry']"
735,harry,Nothing.,735,2,"['ron', 'hermione', 'harry']"
736,hermione,And has it gotten any better? I mean... is anyone speaking to you?,736,2,"['ron', 'hermione', 'harry']"
737,harry,Neville asked to borrow a tubeworm in Potions yesterday. I suppose that's something. Ron takes a GET-WELL CARD from under Hermione's pillow.,737,2,"['ron', 'hermione', 'harry']"
738,ron,"'To Miss Granger. Wishing you a speedy recovery, from your concerned teacher Gilderoy Lockhart.' You sleep with this under your pillow?",738,2,"['ron', 'hermione', 'harry']"
739,hermione,Of course not. I don't know how that got there. Now go. I still have six hundred pages to read in Transformation Through the Ages.,739,2,"['ron', 'hermione', 'harry']"
741,ron,"I know Hermione's mental, but can you believe she falls for that smarmy nonsense of Lockhart's?",741,2,"['ron', 'hermione', 'harry']"
744,harry,"Looks like Myrtle's flooded the bathroom. As Harry sploshes off toward the bathroom, Ron steps lightly.",744,2,"['ron', 'hermione', 'harry']"
745,ron,"Yuck. 93 INT. GIRLS BATHROOM - NIGHT (MOMENTS LATER) 93 HUGE, WRACKING MOANS echo off the dreary tile. All the taps are running, streaming like tiny waterfalls. As Harry and Ron step to the last cubicle, Myrtle spins accusingly.",745,2,"['ron', 'hermione', 'harry']"
748,harry,Why would I throw something at you?,748,2,"['ron', 'hermione', 'harry']"
750,ron,"But it can't hurt if someone throws something at you. I mean, it'd just go right through you, wouldn't it?",750,2,"['ron', 'harry']"
752,harry,Who threw it at you anyway?,752,2,"['ron', 'harry']"
754,ron,Fifty points if you can get it through her nose.,754,2,"['ron', 'harry']"
756,harry,This is a diary. And it's old...,756,2,"['ron', 'harry']"
758,ron,"It's a diary, it's old... and was most recently in a toilet, Harry. Harry starts to open it... when Ron grabs his hand.",758,2,"['ron', 'harry']"
759,ron,Are you mad? That could be cursed. Dad once told me about a book the Ministry confiscated that burned the eyes out of anyone who tried to read it.,759,2,"['ron', 'harry']"
760,harry,"I'll take my chances... (opening it) Ahhh! MY EYES! MY EYES! Ron freezes, terrified, when... Harry grins, ending the ruse. At the end of corridor, Ginny stands, looking from the diary to Harry -- utter terror on her face -- then dashes off.",760,2,"['ron', 'harry']"
761,harry,Ginny! I was only joking -- Brilliant. Even your sister thinks I'm the monster now.,761,2,"['ron', 'harry']"
762,ron,"Who doesn't? Ron frowns suddenly. On the first page on the diary, EMBOSSED LETTERS spell out a name TOM MARVOLO RIDDLE.",762,2,"['ron', 'harry']"
763,ron,"Tin Marvolo Riddle? Hang on. I know that name... (thinking, then) Of course! The night I had detention... My job was to polish the silver in the trophy room. I remember because I kept burping slugs all over Tom Riddle's trophy. I must have wiped slime off his name for an hour. Harry fans the pages. They're empty.",763,2,"['ron', 'harry']"
764,harry,That's odd. He never wrote in it. 95 INT. HOSPITAL WING - LATER THAT NIGHT 95,764,2,"['ron', 'harry']"
768,hermione,Tom Riddle... Hm. And Ron said he won an award fifty years ago?,768,2,"['ron', 'hermione', 'harry']"
769,harry,Special Services to the School or something --,769,2,"['ron', 'hermione', 'harry']"
770,hermione,Fifty years ago? You're sure?,770,2,"['ron', 'hermione', 'harry']"
771,harry,Yes. Why?,771,2,"['ron', 'hermione', 'harry']"
772,hermione,Don't you remember what Malfoy told you? The last time the Chamber of Secrets was opened was --,772,2,"['ron', 'hermione', 'harry']"
773,harry,Fifty years ago! That means --,773,2,"['ron', 'hermione', 'harry']"
774,hermione,"Tom Riddle was here, at Hogwarts, when it happened. What if he wrote about what he saw? It's possible he knew where the Chamber was, how to open it, even what sort of creature lives in it. If so, whoever's behind the attacks this time wouldn't want a diary like this lying around, would they?",774,2,"['hermione', 'harry']"
775,harry,"That's a brilliant theory, Hermione. With just one tiny little flaw. There's nothing written in this diary.",775,2,"['hermione', 'harry']"
776,hermione,"It might be invisible ink. (pulls out her wand) Aparecium! She taps the diary three times. Nothing happens. The pages remain BLANK. She frowns, passes the book back to Harry.",776,2,"['hermione', 'harry']"
778,hermione,"I don't know, Harry. But I think you should be careful with this. Something tells me Ron might be right. It could be dangerous.",778,2,"['hermione', 'harry']"
779,harry,"You don't think I'm dangerous, do you, Hermione? I mean, you're not scared. Of me.",779,2,"['hermione', 'harry']"
780,hermione,"I'm scared, Harry. But not of you. 96 INT. GRYFFINDOR DORMITORY/COMMON ROOM - NIGHT (LATER) 96 CAMERA STARTS OVERHEAD, looking down on the boys' dormitory. Seamus, Neville, Ron and Dean sleep. One bed is empty. CAMERA CRANES TO the Common Room, finds Harry sitting alone, flipping through the blank pages of the diary. Harry starts to set the diary aside, then notices a BOTTLE OF INK sitting on the desk. An idea flickers. Taking his QUILL, Harry dips it, and hesitates. As he does, a DROP of INK hangs, suspended like a tear, then... DROPS. The ink BLAZES briefly, then... VANISHES... as if it were sucked into the page. Excited, Harry dips his quill again, and, this time, writes My name is Harry Potter. The words blaze, VANISH. Slowly, oozing out of the page, comes a response Hello, Harry Potter. My name is Tom Riddle. Harry's mind races. Deciding, he MUTTERS the words he writes",780,2,"['hermione', 'harry']"
781,harry,Do... you... know... anything... about... the... Chamber... of... Secrets? Yes.,781,2,"['hermione', 'harry']"
782,harry,Can... you... tell... me? No.,782,2,"['hermione', 'harry']"
785,harry,"Excuse me. Could you tell me where I am? Hello...? The boy doesn't respond, eyes staked to the activity in the adjoining room... which Harry sees now is the Entrance Hall. A group of ELDER WITCHES and WIZARDS -- Hogwarts Professors -- talk amongst themselves, then... abruptly go silent. Make way for two YOUNG WIZARDS, bearing a STRETCHER. VOICE (O.S.) Riddle. The boy wheels... and looks right through Harry. Harry turns, too. It's Dumbledore... fifty years younger.",785,2,"['hermione', 'harry']"
786,tom riddle,Professor Dumbledore.,786,2,"['hermione', 'harry', 'tom riddle']"
787,albus dumbledore,"It's not wise to be wandering around this late, Tom.",787,2,"['hermione', 'albus dumbledore', 'harry', 'tom riddle']"
789,tom riddle,"Yes, Professor. I suppose I -- I just had to see for myself, if... Riddle glances toward the young wizards, watches them carry the stretcher out of the Hall, into the night.",789,2,"['hermione', 'albus dumbledore', 'harry', 'tom riddle']"
790,tom riddle,... the rumors were true.,790,2,"['hermione', 'albus dumbledore', 'harry', 'tom riddle']"
791,albus dumbledore,"I'm afraid they are, Tom.",791,2,"['albus dumbledore', 'harry', 'tom riddle']"
792,tom riddle,"About the school as well? They wouldn't really close Hogwarts, would they, Professor?",792,2,"['albus dumbledore', 'harry', 'tom riddle']"
793,albus dumbledore,"Headmaster Dippet may have no choice, I'm afraid.",793,2,"['albus dumbledore', 'harry', 'tom riddle']"
794,tom riddle,Sir? If it all stopped. If the person responsible was caught...,794,2,"['albus dumbledore', 'harry', 'tom riddle']"
795,albus dumbledore,"Is there something you wish to tell me, Tom?",795,2,"['albus dumbledore', 'harry', 'tom riddle']"
811,harry,Ron! Ron!,811,2,"['harry', 'hagrid', 'tom riddle']"
812,ron,What? What's happened...?,812,2,"['ron', 'harry', 'hagrid', 'tom riddle']"
813,harry,"It was Hagrid. Hagrid opened the Chamber of Secrets fifty years ago. 100B EXT. HOGWARTS - ESTABLISHING SHOT - DAY 100B CAMERA SOARS high over the castle, as below, students hurry to their classes. Finally, it FINDS",813,2,"['ron', 'harry', 'hagrid', 'tom riddle']"
815,hermione,It can't be Hagrid. It just can't be.,815,2,"['hermione', 'hagrid', 'harry', 'ron', 'tom riddle']"
816,ron,"We don't even know this Riddle. He sounds like a dirty, rotten snitch to me.",816,2,"['hermione', 'hagrid', 'harry', 'ron', 'tom riddle']"
817,harry,"The monster had killed someone, Ron. What would any of us done?",817,2,"['hermione', 'hagrid', 'harry', 'ron', 'tom riddle']"
818,hermione,Look. Hagrid's our friend. Why don't we just go ask him about it?,818,2,"['ron', 'hermione', 'harry', 'hagrid']"
820,ron,"That'd be a cheerful visit. Hullo, Hagrid. Tell us, have you been setting anything mad and hairy loose in the castle lately?",820,2,"['ron', 'hermione', 'harry']"
821,hagrid,"Mad an' hairy? Wouldn' be talkin' 'bou me, now would yeh? The trio wheels, spots Hagrid grinning at them. They instantly look guilty.",821,2,"['ron', 'hermione', 'harry', 'hagrid']"
822,harry,No! Hagrid looks at them curiously. Harry nods to the STRANGE CANISTER in his hand.,822,2,"['ron', 'hermione', 'harry', 'hagrid']"
823,ron,No! Hagrid looks at them curiously. Harry nods to the STRANGE CANISTER in his hand.,822,2,"['ron', 'hermione', 'harry', 'hagrid']"
824,hermione,No! Hagrid looks at them curiously. Harry nods to the STRANGE CANISTER in his hand.,822,2,"['ron', 'hermione', 'harry', 'hagrid']"
825,harry,"What's that you've got, Hagrid?",825,2,"['ron', 'hermione', 'harry', 'hagrid']"
826,hagrid,"Flesh-Eatin' Slug Repellent. Fer the Mandrakes, yeh know. Accordin' ter Professor Sprout, they still got a bit o' growin' up ter do, but once their acne clears up, we'll be able to chop 'em up, stew 'em, an' get those people in the hospital un-Petrified. 'Til then, you three best watch yerselves, all righ'? They nod, watch Hagrid lope away. Just then, Neville comes running up. He looks pale with fright.",826,2,"['ron', 'hermione', 'harry', 'hagrid']"
829,hermione,"It had to be a Gryffindor. Nobody else knows our password. Unless, it wasn't a student...",829,2,"['ron', 'hermione', 'harry', 'hagrid']"
831,ron,"Well, whoever it was, they were looking for something.",831,2,"['ron', 'hermione', 'harry', 'hagrid']"
832,harry,"And they found it... Tom Riddle's diary is gone. 105 EXT. HOGWARTS GROUNDS - DAY 105 Students stream into the Quidditch Stadium. 105A INT. MARBLE STAIRCASE - DAY 105A Harry, dressed in his Quidditch robes, dashes down the staircase with Ron and Hermione. Down below, Ron spies Ginny.",832,2,"['ron', 'hermione', 'harry', 'hagrid']"
833,ron,"Hey, Ginny! Going to the match? Ginny looks up, startled, then shakes her head and exits.",833,2,"['ron', 'hermione', 'harry', 'hagrid']"
834,ron,"I tell you, she gets weirder and weirder by the day... VOICE (O.S.) Kill this time... Let me rip... Tear. Harry freezes. Ron and Hermione stop, knowing by his face...",834,2,"['ron', 'hermione', 'harry', 'hagrid']"
835,ron,"No... don't tell me... Harry turns, as if following the SOUND, absently touching his fingers to the wall as he glances around. Hermione studies him with great interest -- STUDIES HIS FINGERS -- then, abruptly, Harry turns away, shakes his head it's gone. Hermione looks up, eyes vaguely upon Harry, but her mind miles away.",835,2,"['ron', 'hermione', 'harry', 'hagrid']"
836,hermione,"Harry... I think I've just understood something! I've got to go to the library! As Hermione sprints back up the stairs, Harry YELLS.",836,2,"['ron', 'hermione', 'harry', 'hagrid']"
837,harry,What do you understand!,837,2,"['ron', 'hermione', 'harry']"
840,harry,The library?,840,2,"['ron', 'hermione', 'harry']"
841,ron,"That's Hermione. When in doubt, go to the library 106 EXT. REAR OF QUIDDITCH STADIUM - DAY (LATER) 106 Harry and his teammates march toward the Quidditch tower. The CHEERS of the CROWD are heard.",841,2,"['ron', 'hermione', 'harry']"
849,ron,"Hermione! PROFESSOR McGONAGALL She was found near the library. Along with this. Does it mean anything to either of you? She holds up a SMALL CIRCULAR MIRROR. Harry shakes his head. McGonagall nods gravely, leads them out. As they go, the CAMERA DRIFTS to HERMIONE'S HAND. Clinched tight in her stiff knuckles, barely visible, is... a PIECE OF PAPER. 108 INT. GRYFFINDOR COMMON ROOM - NIGHT 108 McGonagall reads from a PARCHMENT to the somber Gryffindors. PROFESSOR McGONAGALL All students will return to their house common rooms by six o'clock in the evening. You will be escorted to each lesson by a teacher. No exceptions. (rolling up the parchment) I should tell you all this. Unless the culprit behind these attacks is caught, it is likely that the school will be closed. McGonagall turns, exits. Instantly, as one, the students begin to talk amongst themselves. Neville speaks up.",849,2,"['ron', 'harry']"
854,harry,"We've got to talk to Hagrid, Ron. I can't believe it's him. But if he did set the monster loose last time -- even by accident -- he'll know how to get inside the Chamber of Secrets. And that's a start.",854,2,"['ron', 'harry']"
855,ron,But you heard McGonagall. We're not allowed to leave the tower except for class --,855,2,"['ron', 'harry']"
856,harry,I think it's time to get my Dad's old Cloak out again. 109 INT. TOWER DORMITORY - NIGHT (LATER) 109,856,2,"['ron', 'harry']"
861,hagrid,"Who's there? Harry and Ron drop the cloak. Hagrid lowers the crossbow. 114 INT. HAGRID'S HUT - NIGHT 114 FANG, Hagrid's enormous BOARHOUND, THUMPS HIS TAIL at the sight of Harry and Ron. Harry points to the crossbow.",861,2,"['ron', 'harry', 'hagrid']"
862,harry,What's that for?,862,2,"['ron', 'harry', 'hagrid']"
863,hagrid,"Nothin', nothin'. I've been expectin'... Doesn't matter. Sit down... I'll make tea... Hagrid nervously takes the kettle, spills the water..",863,2,"['ron', 'harry', 'hagrid']"
864,harry,Are you okay? Hagrid? Did you hear about Hermione?,864,2,"['ron', 'harry', 'hagrid']"
865,hagrid,"Oh, yea. I heard, all righ'.",865,2,"['ron', 'harry', 'hagrid']"
866,harry,"Look... we have to ask you something. Do you know who's opened the Chamber of Secrets? Hagrid takes a fruit cake, stops, about to answer, when... there is a LOUD KNOCK. The fruitcake SMASHES to the floor. Panicked, Harry and Ron throw the cloak over themselves. Sweating, Hagrid grabs his crossbow, points it at the door.",866,2,"['harry', 'hagrid']"
867,hagrid,"C-come in. The door opens. A grim Dumbledore enters, followed by a portly man in a pin-stripe suit and bowler",867,2,"['harry', 'hagrid']"
869,albus dumbledore,"Good evening, Hagrid.",869,2,"['albus dumbledore', 'harry', 'hagrid']"
871,ron,(whispering to Harry) That's Dad's boss! Cornelius Fudge. The Minister of Magic! Harry elbows Ron to shut him up.,871,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
873,hagrid,"I never... You know I never, Professor Dumbledore, sir...",873,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
874,albus dumbledore,"I want it understood, Cornelius, that Hagrid has my full confidence.",874,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
876,hagrid,Take me? Where? Not Azkaban prison.,876,2,"['ron', 'albus dumbledore', 'harry', 'hagrid']"
